myntra_id,brand,name,full_name,price,rating,discount,image_url,product_url,category,slot,gender,color,primary_tribe_id
26701534,CULT,Move All Day Fly Dry T-shirt,CULT Move All Day Fly Dry T-shirt,479,4.5,(60% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/26701534/2023/12/28/5c37ded7-0c7b-43b0-8517-bcb1a5dcbbbb1703754172636SolidActiveT-shirt4.jpg",https://www.myntra.com/tshirts/cult/cult-move-all-day-comfortech-t-shirt/26701534/buy,T-Shirts,,Men,,7242b96a-acca-4bd0-8331-2e561c0b11cb
40737952,NOBERO,Men Oversized Graphic T-shirt,NOBERO Men Oversized Graphic T-shirt,557,4.3,(Rs. 1242 OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/MARCH/24/QTgzj64l_405fd5cd12024729987d2f1412d9031b.jpg",https://www.myntra.com/tshirts/nobero/nobero-men-printed-drop-shoulder-sleeves-pure-cotton-t-shirt/40737952/buy,T-Shirts,,Men,,7242b96a-acca-4bd0-8331-2e561c0b11cb
33281220,Rigo,Unisex Printed Cotton T-shirt,Rigo Unisex Printed Cotton T-shirt,416,4.2,(74% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MARCH/21/OouctrzW_66dfeee34f9547b4a66fabffecf59dc6.jpg",https://www.myntra.com/tshirts/rigo/rigo-unisex-typography-printed-round-neck-cotton-oversized-t-shirt/33281220/buy,T-Shirts,,Men,,7242b96a-acca-4bd0-8331-2e561c0b11cb
12027436,Levis,Solid Lounge T-shirt,Levis Solid Lounge T-shirt,350,4.4,(46% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/12027436/2022/9/15/ea90445c-a37b-43ac-948b-8e291ec78dc31663221311972LevisMenWhiteSolidRoundNeckLoungeT-shirt1.jpg",https://www.myntra.com/lounge-tshirts/levis/levis-men-soft-pure-cotton-round-neck-half-sleeve-tshirt/12027436/buy,T-Shirts,,Men,,7242b96a-acca-4bd0-8331-2e561c0b11cb
33348275,FUGAZEE,Men Solid Cotton T-shirt,FUGAZEE Men Solid Cotton T-shirt,538,4.3,(55% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MARCH/26/aFkGModk_3ccadce848914916bc0c9f63dce435e2.jpg",https://www.myntra.com/tshirts/fugazee/fugazee-men-solid-round-neck-cotton-muscle-fit-t-shirt/33348275/buy,T-Shirts,,Men,,7242b96a-acca-4bd0-8331-2e561c0b11cb
42122809,Imsa Moda,Men Henley Neck T-shirt,Imsa Moda Men Henley Neck T-shirt,370,4.2,(81% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/MAY/13/54zGGFC0_9146ac915af8477bb0a7e5d621f212db.jpg",https://www.myntra.com/tshirts/imsa+moda/imsa-moda-men-henley-neck-t-shirt/42122809/buy,T-Shirts,,Men,,7242b96a-acca-4bd0-8331-2e561c0b11cb
21672630,Instafab Plus,Men Plus Size T-shirt,Instafab Plus Men Plus Size T-shirt,329,,(78% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21672630/2023/1/23/a45d577e-f4d3-4d8d-b5ff-a899bca1dce01674478700645InstafabPlusMenGreenTypographyColourblockedMandarinCollarFle1.jpg",https://www.myntra.com/tshirts/instafab+plus/instafab-plus-men-plus-size-typography-flex-t-shirt/21672630/buy,T-Shirts,,Men,,7242b96a-acca-4bd0-8331-2e561c0b11cb
40972639,NOBERO,Men Oversized Printed T-shirt,NOBERO Men Oversized Printed T-shirt,557,4.3,(Rs. 1242 OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/APRIL/8/fUMAPELU_59ba692b64f54ed1a57379e57fd681ad.jpg",https://www.myntra.com/tshirts/nobero/nobero-men-printed-drop-shoulder-sleeves-t-shirt/40972639/buy,T-Shirts,,Men,,7242b96a-acca-4bd0-8331-2e561c0b11cb
12027432,Levis,Solid Lounge T-shirt,Levis Solid Lounge T-shirt,350,4.4,(46% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/12027432/2022/9/15/09d02049-216d-4adf-917a-89c7585b28f51663221482922LevisMenBlackSolidPureCottonRoundNeckLoungeT-shirt1.jpg",https://www.myntra.com/lounge-tshirts/levis/levis-men-soft-pure-cotton-round-neck-half-sleeve-tshirt/12027432/buy,T-Shirts,,Men,,7242b96a-acca-4bd0-8331-2e561c0b11cb
32843526,LOVEGEN,Unisex Oversized T-Shirt,LOVEGEN Unisex Oversized T-Shirt,599,4.3,(63% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/FEBRUARY/19/3OhPJ7hF_f442e401f56f4f1ca8eedb65aa30c4a0.jpg",https://www.myntra.com/tshirts/lovegen/lovegen-x-darshan-raval-unisex-casual-oversized-t-shirt/32843526/buy,T-Shirts,,Men,,7242b96a-acca-4bd0-8331-2e561c0b11cb
33294634,WROGN,Pure Cotton Oversized T-shirt,WROGN Pure Cotton Oversized T-shirt,719,4.2,(55% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/33294634/2025/7/16/e1df2af8-f473-4db2-b2bf-3f642f0e36e81752666125920-WROGN-Men-Tshirts-4391752666125216-1.jpg",https://www.myntra.com/tshirts/wrogn/wrogn-brand-logo-printed-pure-cotton-oversized-t-shirt/33294634/buy,T-Shirts,,Men,,7242b96a-acca-4bd0-8331-2e561c0b11cb
30157477,Klub Fox,Men Printed Polo T-Shirt,Klub Fox Men Printed Polo T-Shirt,499,,(80% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30157477/2024/7/8/0515ea6b-4a71-4894-8efd-6fad999e2dea1720435025036KlubFoxMenPoloCollarPocketsT-shirt1.jpg",https://www.myntra.com/tshirts/klub+fox/klub-fox-men-printed-polo-collar-cotton-t-shirt/30157477/buy,T-Shirts,,Men,,7242b96a-acca-4bd0-8331-2e561c0b11cb
35572159,BULLMER,Pack Of 2 Printed T-shirts,BULLMER Pack Of 2 Printed T-shirts,499,3.6,(83% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/MAY/20/zpHas2sY_cf19e9327c984f23ba1c9a3df37b550f.jpg",https://www.myntra.com/tshirts/bullmer/bullmer-pack-of-2-typography-printed-crew-neck-drop-shoulder-oversized-t-shirts/35572159/buy,T-Shirts,,Men,,7242b96a-acca-4bd0-8331-2e561c0b11cb
36600764,Rigo,Unisex Printed Cotton T-shirt,Rigo Unisex Printed Cotton T-shirt,411,4.2,(74% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/AUGUST/26/CMWhNDyl_c613aebdb5424aed8847098f3832a30d.jpg",https://www.myntra.com/tshirts/rigo/rigo-unisex-graphic-printed-drop-shoulder-sleeves-cotton-oversized-t-shirt/36600764/buy,T-Shirts,,Men,,7242b96a-acca-4bd0-8331-2e561c0b11cb
33281192,Rigo,Unisex Printed Cotton T-shirt,Rigo Unisex Printed Cotton T-shirt,540,4.2,(66% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/33281192/2025/3/25/48eb4839-8a39-4da9-b783-f2c457dcbb851742906176044-Rigo-Unisex-Typography-Printed-T-shirt-631742906175401-2.jpg",https://www.myntra.com/tshirts/rigo/rigo-unisex-naruto-graphic-printed-round-neck-cotton-oversized-t-shirt/33281192/buy,T-Shirts,,Men,,7242b96a-acca-4bd0-8331-2e561c0b11cb
30205298,DAMENSCH,Men Lounge T-Shirts,DAMENSCH Men Lounge T-Shirts,549,4.4,(21% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30205298/2025/5/8/fa1f89d9-b191-4d3d-b177-c9b3a0e969fd1746716811900-DAMENSCH-Ultralight-Basic-Crew-Men-Pure-Cotton-Lounge-T-Shir-1.jpg",https://www.myntra.com/lounge-tshirts/damensch/damensch-ultralight-basic-crew-men-pure-cotton-lounge-t-shirts/30205298/buy,T-Shirts,,Men,,7242b96a-acca-4bd0-8331-2e561c0b11cb
40174747,Rigo,Unisex Printed T-shirt,Rigo Unisex Printed T-shirt,328,3.9,(73% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/FEBRUARY/20/95yPlAG1_a8deb4226980455baea08c1fb243b3e1.jpg",https://www.myntra.com/tshirts/rigo/rigo-unisex-grey-round-neck-cottonprinted-drop-shoulder-oversized-t-shirt/40174747/buy,T-Shirts,,Men,,7242b96a-acca-4bd0-8331-2e561c0b11cb
30233206,Klub Fox,Men Striped Polo Tshirt,Klub Fox Men Striped Polo Tshirt,459,4,(80% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30233206/2024/7/15/51d40862-c3b8-4cee-939b-6494e1c69ba71721054335200KlubFoxMenStripedPoloCollarPocketsT-shirt1.jpg",https://www.myntra.com/tshirts/klub+fox/klub-fox-men-striped-polo-collar-cotton-tshirt/30233206/buy,T-Shirts,,Men,,7242b96a-acca-4bd0-8331-2e561c0b11cb
34501335,Powerlook,SS25 Self Design T-Shirt,Powerlook SS25 Self Design T-Shirt,611,4.3,(66% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MAY/27/Smf5dCtI_412e8f273827427697f6580621735140.jpg",https://www.myntra.com/tshirts/powerlook/powerlook-ss25-self-design-polo-collar-t-shirt/34501335/buy,T-Shirts,,Men,,7242b96a-acca-4bd0-8331-2e561c0b11cb
11468732,H&M,Men Cotton Pure Cotton T-shirt Regular Fit,H&M Men Cotton Pure Cotton T-shirt Regular Fit,499,4.3,,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/APRIL/30/JeXxz9WC_0dec50cc2ab647fa826435f381ed2b1a.jpg",https://www.myntra.com/tshirts/h%26m/hm-men-black-solid-cotton-pure-cotton-t-shirt-regular-fit/11468732/buy,T-Shirts,,Men,,7242b96a-acca-4bd0-8331-2e561c0b11cb
42224921,HERE&NOW,Men Polo Collar T-shirt,HERE&NOW Men Polo Collar T-shirt,406,3.2,(73% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/MAY/16/0rFkO0dJ_010480967c9845b0aaad88149e71b486.jpg",https://www.myntra.com/tshirts/here%26now/herenow-men-polo-collar-t-shirt/42224921/buy,T-Shirts,,Men,,7242b96a-acca-4bd0-8331-2e561c0b11cb
29987296,Powerlook,Men Self Design T-shirt,Powerlook Men Self Design T-shirt,662,4.2,(61% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29987296/2025/7/29/cb95d831-d7e4-4203-838a-d7f9f7f895fb1753788368617-Powerlook-Men-Self-Design-Zip-Closure-T-shirt-26317537883680-1.jpg",https://www.myntra.com/tshirts/powerlook/powerlook-men-self-design-zip-closure-t-shirt/29987296/buy,T-Shirts,,Men,,7242b96a-acca-4bd0-8331-2e561c0b11cb
32635744,MuscleBlaze,Unisex Printed T-shirt,MuscleBlaze Unisex Printed T-shirt,449,3.9,(55% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/MAY/8/eXKRuiUN_3a12b3ba4d0e4a35a635348a655aab9b.jpg",https://www.myntra.com/tshirts/muscleblaze/muscleblaze-unisex-typography-printed-round-neck-slim-fit-t-shirt/32635744/buy,T-Shirts,,Men,,7242b96a-acca-4bd0-8331-2e561c0b11cb
32863517,XFOX,Men Polo Collar T-shirt,XFOX Men Polo Collar T-shirt,437,,(71% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/FEBRUARY/19/W2OIqNxT_b1c2e4083240455aba12ec9e96bfda7a.jpg",https://www.myntra.com/tshirts/xfox/xfox-men-polo-collar-t-shirt/32863517/buy,T-Shirts,,Men,,7242b96a-acca-4bd0-8331-2e561c0b11cb
38661990,Powerlook,Men Printed T-shirt,Powerlook Men Printed T-shirt,503,4.1,(82% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/JANUARY/22/dLEDsjNv_6fdd7b5436ea4fd48a6a399c3ee2fd6d.jpg",https://www.myntra.com/tshirts/powerlook/powerlook-men-printed-t-shirt/38661990/buy,T-Shirts,,Men,,7242b96a-acca-4bd0-8331-2e561c0b11cb
12027418,Levis,Solid Lounge T-shirt,Levis Solid Lounge T-shirt,350,4.4,(46% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/12027418/2022/9/15/b5f7623a-cc63-43b2-bed7-1ad9ab3070921663221186524LevisMenNavyBlueSolidRoundNeckLoungeT-shirts1.jpg",https://www.myntra.com/lounge-tshirts/levis/levis-men-soft-pure-cotton-round-neck-half-sleeve-tshirt/12027418/buy,T-Shirts,,Men,,7242b96a-acca-4bd0-8331-2e561c0b11cb
36600788,Rigo,Unisex Pure Cotton T-shirt,Rigo Unisex Pure Cotton T-shirt,407,4.2,(75% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/AUGUST/26/mFlmFfqR_8077cf81fe3b4547b48d37c74951d9c4.jpg",https://www.myntra.com/tshirts/rigo/rigo-unisex-typography-printed-drop-shoulder-sleeves-pure-cotton-t-shirt/36600788/buy,T-Shirts,,Men,,7242b96a-acca-4bd0-8331-2e561c0b11cb
32607053,glitchez,Oversized Fit T-shirt,glitchez Oversized Fit T-shirt,199,4.4,(60% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MAY/21/ER8oTDDp_f0d6fce661e04287a4ef485722c81859.jpg",https://www.myntra.com/tshirts/glitchez/glitchez-sleeveless-oversized-fit-t-shirt/32607053/buy,T-Shirts,,Men,,7242b96a-acca-4bd0-8331-2e561c0b11cb
32635633,MuscleBlaze,Unisex Compression T-shirt,MuscleBlaze Unisex Compression T-shirt,499,4.2,(55% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/MAY/9/q7jnlWnJ_b2ff92ed01bb4bb89c53b5b53cc49e9e.jpg",https://www.myntra.com/tshirts/muscleblaze/muscleblaze-unisex-typography-printed-round-neck-compression-t-shirt/32635633/buy,T-Shirts,,Men,,7242b96a-acca-4bd0-8331-2e561c0b11cb
36537674,Stitch Hub,Men Solid Polo T-shirt,Stitch Hub Men Solid Polo T-shirt,499,5,(38% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/AUGUST/22/Ao9wDNZF_3b37f30fe97548f193eba57156cb7f07.jpg",https://www.myntra.com/tshirts/stitch+hub/stitch-hub-men-solid-polo-collar-t-shirt/36537674/buy,T-Shirts,,Men,,7242b96a-acca-4bd0-8331-2e561c0b11cb
12027422,Levis,Solid Lounge T-shirt,Levis Solid Lounge T-shirt,350,4.4,(46% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/12027422/2022/9/15/7a4e30f1-809f-4111-9991-6fd07d8832e21663221355704LevisMenCharcoalGreySolidRoundNeckLoungeT-shirts1.jpg",https://www.myntra.com/lounge-tshirts/levis/levis-men-soft-pure-cotton-round-neck-half-sleeve-tshirt/12027422/buy,T-Shirts,,Men,,7242b96a-acca-4bd0-8331-2e561c0b11cb
35272878,CELSIUS,Men Round Neck T-shirt,CELSIUS Men Round Neck T-shirt,695,,,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JUNE/28/PD8qax88_2f7955b334a1468eae937315e91ae447.jpg",https://www.myntra.com/tshirts/celsius/celsius-men-brand-logo-printed-round-neck-t-shirt/35272878/buy,T-Shirts,,Men,,7242b96a-acca-4bd0-8331-2e561c0b11cb
39921657,Powerlook,Men Printed T-shirt,Powerlook Men Printed T-shirt,607,4.4,(68% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/FEBRUARY/9/0plEYPH2_e6dc297b1ff94a65893e0ca89dded507.jpg",https://www.myntra.com/tshirts/powerlook/powerlook-men-printed-drop-shoulder-sleeves-t-shirt/39921657/buy,T-Shirts,,Men,,7242b96a-acca-4bd0-8331-2e561c0b11cb
35524482,TOGS & TERRE,Cotton Oversized T-shirt,TOGS & TERRE Cotton Oversized T-shirt,329,4.3,(Rs. 1170 OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JULY/8/xLVEwkmb_1e87b6f8f66f4498a854e42577956a24.jpg",https://www.myntra.com/tshirts/togs+%26+terre/togs--terre-typography-printed-round-neck-cotton-oversized-t-shirt/35524482/buy,T-Shirts,,Men,,7242b96a-acca-4bd0-8331-2e561c0b11cb
40174744,Rigo,Unisex Printed T-shirt,Rigo Unisex Printed T-shirt,381,3.8,(68% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/FEBRUARY/24/5yvA2ykp_b2534020ec11446c92ea22d7d1fa647b.jpg",https://www.myntra.com/tshirts/rigo/rigo-unisex-teal-round-neck-cotton-printed-drop-shoulder-oversized-t-shirt/40174744/buy,T-Shirts,,Men,,7242b96a-acca-4bd0-8331-2e561c0b11cb
42281182,Imsa Moda,Men Henley Neck T-shirt,Imsa Moda Men Henley Neck T-shirt,369,4.2,(82% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/MAY/18/eZLXgFYu_3c5cda53fd8c4cbb88c7c32729c69966.jpg",https://www.myntra.com/tshirts/imsa+moda/imsa-moda-men-henley-neck-t-shirt/42281182/buy,T-Shirts,,Men,,7242b96a-acca-4bd0-8331-2e561c0b11cb
36347947,Klub Fox,Men Solid Polo T-shirt,Klub Fox Men Solid Polo T-shirt,593,,(69% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/AUGUST/11/AqJ9p3gA_430573f87fb74b7ebd928a70bac0cf57.jpg",https://www.myntra.com/tshirts/klub+fox/klub-fox-men-solid-polo-collar-t-shirt/36347947/buy,T-Shirts,,Men,,7242b96a-acca-4bd0-8331-2e561c0b11cb
40837104,Moda Rapido,Men Printed T-shirt,Moda Rapido Men Printed T-shirt,311,3.9,(69% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/MARCH/22/93nusLrD_b3f05a350f414a079b497604b94f3c75.jpg",https://www.myntra.com/tshirts/moda+rapido/moda-rapido-men-printed-drop-shoulder-sleeves-t-shirt/40837104/buy,T-Shirts,,Men,,7242b96a-acca-4bd0-8331-2e561c0b11cb
30104749,Van Heusen Innerwear,Men Solid Lounge Tshirt,Van Heusen Innerwear Men Solid Lounge Tshirt,335,4.4,(44% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/JULY/2/Ae1A90KW_d85267e99f4f4e5e85db2e5812c02582.jpg",https://www.myntra.com/lounge-tshirts/van+heusen+innerwear/van-heusen-men-cotton-crew-neck-solid-regular-fit-short-sleeves-lounge-tshirt/30104749/buy,T-Shirts,,Men,,7242b96a-acca-4bd0-8331-2e561c0b11cb
41121164,The Modern Soul,Men Henley Neck T-shirt,The Modern Soul Men Henley Neck T-shirt,399,4.1,(73% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/APRIL/13/KuyUELWZ_f924dd38bc0544d5b8ae1d52c5e17955.jpg",https://www.myntra.com/tshirts/the+modern+soul/the-modern-soul-men-henley-neck-t-shirt/41121164/buy,T-Shirts,,Men,,7242b96a-acca-4bd0-8331-2e561c0b11cb
36662236,PRONK,Men Colourblocked T-shirt,PRONK Men Colourblocked T-shirt,630,,(58% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/SEPTEMBER/19/auMS6Vb3_acef611464c1478eb6a653b98e49296e.jpg",https://www.myntra.com/tshirts/pronk/pronk-men-colourblocked-oversized--cotton-t-shirt/36662236/buy,T-Shirts,,Men,,7242b96a-acca-4bd0-8331-2e561c0b11cb
28086694,HIGHLANDER,Slim Fit Opaque Casual Shirt,HIGHLANDER Slim Fit Opaque Casual Shirt,485,4.3,(73% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/MARCH/24/fNsMcrxv_2cb3c1a266ec4a8ba12f19e21d2648a8.jpg",https://www.myntra.com/shirts/highlander/highlander-men-checked-slim-fit-shirt/28086694/buy,Shirts,,Men,,774f45e8-48f6-4e13-9211-ad8c44c7f847
32587848,DAMENSCH,Men Solid Cotton Casual Shirt,DAMENSCH Men Solid Cotton Casual Shirt,1489,4.4,(17% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/32587848/2025/4/10/ed13e640-bef7-4dac-86fe-a49a0d9dbfc91744302931620-DAMENSCH-Men-Modern-Fit-Cutaway-Collar-Solid-Cotton-Casual-S-1.jpg",https://www.myntra.com/shirts/damensch/damensch-men-modern-fit-cutaway-collar-solid-cotton-casual-shirt/32587848/buy,Shirts,,Men,,774f45e8-48f6-4e13-9211-ad8c44c7f847
33953195,Mast & Harbour,Men Checked Party Shirt,Mast & Harbour Men Checked Party Shirt,241,4,(88% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MAY/6/eGf6z2dk_2341ee1aad42450dafcb41b87509c344.jpg",https://www.myntra.com/shirts/mast+%26+harbour/mast--harbour-men-standard-checked-regular-fit-shirt/33953195/buy,Shirts,,Men,,774f45e8-48f6-4e13-9211-ad8c44c7f847
43067470,HERE&NOW,Casual Shirt,HERE&NOW Casual Shirt,495,3.9,(75% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/JUNE/13/1VtrtJfZ_e47a51b67e004598b2c360ad4b7cdcab.jpg",https://www.myntra.com/shirts/here%26now/herenow-men-standard-striped-casual-shirt/43067470/buy,Shirts,,Men,,774f45e8-48f6-4e13-9211-ad8c44c7f847
29747712,HIGHLANDER,Casual Textured Shirt,HIGHLANDER Casual Textured Shirt,314,4.1,(83% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29747712/2024/5/26/6737d107-2264-452d-b995-98b93bf8747f1716726722861HIGHLANDERMenOpaqueCasualShirt1.jpg",https://www.myntra.com/shirts/highlander/olive-green-textured-casual-shirt-with-cuban-collar/29747712/buy,Shirts,,Men,,774f45e8-48f6-4e13-9211-ad8c44c7f847
39087276,HERE&NOW,Smart CottonLinen Casual Shirt,HERE&NOW Smart CottonLinen Casual Shirt,569,4.1,(62% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/DECEMBER/31/fvE6gUIK_38a9d5f8cfc0421889a81e2202ba976c.jpg",https://www.myntra.com/shirts/here%26now/herenow-men-smart-casual-shirt/39087276/buy,Shirts,,Men,,774f45e8-48f6-4e13-9211-ad8c44c7f847
27733920,Trendyol,Opaque Casual Shirt,Trendyol Opaque Casual Shirt,1124,,(55% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/DECEMBER/12/gZ15KhXh_75a3eab2025a44f48f683dc62afde686.jpg",https://www.myntra.com/shirts/trendyol/trendyol-men-opaque-casual-shirt/27733920/buy,Shirts,,Men,,774f45e8-48f6-4e13-9211-ad8c44c7f847
33530222,HIGHLANDER,Slim Fit Printed Casual Shirt,HIGHLANDER Slim Fit Printed Casual Shirt,472,4.1,(79% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/33530222/2025/4/19/fef3aafb-5e89-40b1-b730-0e7bd4f4c0571745047491991-HIGHLANDER-Men-Comfort-Slim-Fit-Printed-Casual-Shirt-8601745-1.jpg",https://www.myntra.com/shirts/highlander/highlander-men-comfort-slim-fit-printed-casual-shirt/33530222/buy,Shirts,,Men,,774f45e8-48f6-4e13-9211-ad8c44c7f847
29936237,Roadster,Pure Cotton Casual Shirts,Roadster Pure Cotton Casual Shirts,579,4.2,(Rs. 1420 OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29936237/2024/6/10/b3a433ff-96da-4f1e-afa6-ca49c057dab71718040231011TheRoadsterLifestyleCoPureCottonCasualShirts1.jpg",https://www.myntra.com/shirts/roadster/the-roadster-lifestyle-co-pure-cotton-casual-shirts/29936237/buy,Shirts,,Men,,774f45e8-48f6-4e13-9211-ad8c44c7f847
34228410,Banana Club,Men Mandarin Collar Shirt,Banana Club Men Mandarin Collar Shirt,869,4.4,(42% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MAY/18/GAR2cHDP_30b152396010406cbbbe2c6fa872c1dc.jpg",https://www.myntra.com/shirts/banana+club/banana-club-men-light-tan-plain-mandarin-collar-shirt/34228410/buy,Shirts,,Men,,774f45e8-48f6-4e13-9211-ad8c44c7f847
35483299,HIGHLANDER,Slim Fit Striped Shirt,HIGHLANDER Slim Fit Striped Shirt,587,3.4,(76% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JULY/9/mPWMEwJK_c015117d1358406c9a50ca2a712b42a5.jpg",https://www.myntra.com/shirts/highlander/highlander-slim-fit-striped-spread-collar-roll-up-sleeves-casual-shirt/35483299/buy,Shirts,,Men,,774f45e8-48f6-4e13-9211-ad8c44c7f847
34002735,LIMEROAD,Self Design Casual Shirt,LIMEROAD Self Design Casual Shirt,541,,(32% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MAY/8/GsYeGB4A_b66068861ec44f64a5b6171f677e227b.jpg",https://www.myntra.com/shirts/limeroad/limeroad-self-design-lapel-collar-casual-shirt/34002735/buy,Shirts,,Men,,774f45e8-48f6-4e13-9211-ad8c44c7f847
26386670,AD By Arvind,Regular Fit Dobby Shirt,AD By Arvind Regular Fit Dobby Shirt,831,4.3,(48% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/APRIL/1/61EZaXGy_4436ef61ae234dabba5273503568c5d8.jpg",https://www.myntra.com/shirts/ad+by+arvind/ad-by-arvind-regular-fit-dobby-formal-shirt/26386670/buy,Shirts,,Men,,774f45e8-48f6-4e13-9211-ad8c44c7f847
14195386,Louis Philippe Jeans,Slim Fit Casual Shirt,Louis Philippe Jeans Slim Fit Casual Shirt,999,4.3,(50% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/JUNE/12/xy95fzLt_58fef049cbf84a589018198d7c078e79.jpg",https://www.myntra.com/shirts/louis+philippe+jeans/men-slim-fit-over-dyed-soft-handfeel-full-sleeve-casual-shirt/14195386/buy,Shirts,,Men,,774f45e8-48f6-4e13-9211-ad8c44c7f847
